# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2614120	2614968	+	WP_013117563.1	WP_013117563.1		RDD family protein			CFLA_RS11835	849	282	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2614999	2615229	-							CFLA_RS11840	231		old_locus_tag=Cfla_2340
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2614999	2615229	-	WP_013117564.1	WP_013117564.1		hypothetical protein			CFLA_RS11840	231	76	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2615281	2615535	-							CFLA_RS11845	255		old_locus_tag=Cfla_2341
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2615281	2615535	-	WP_013117565.1	WP_013117565.1		hypothetical protein			CFLA_RS11845	255	84	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2615532	2615921	-							CFLA_RS11850	390		old_locus_tag=Cfla_2342
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2615532	2615921	-	WP_013117566.1	WP_013117566.1		DUF3499 domain-containing protein			CFLA_RS11850	390	129	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2616088	2616549	+							CFLA_RS11855	462		old_locus_tag=Cfla_2343
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2616088	2616549	+	WP_245530372.1	WP_245530372.1		metallopeptidase family protein			CFLA_RS11855	462	153	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2616575	2617480	+							CFLA_RS11860	906		old_locus_tag=Cfla_2344
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2616575	2617480	+	WP_013117568.1	WP_013117568.1		glycosyltransferase family 2 protein			CFLA_RS11860	906	301	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2617491	2619014	-							CFLA_RS19070	1524		old_locus_tag=Cfla_2345
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2617491	2619014	-	WP_013117569.1	WP_013117569.1		DUF5719 family protein			CFLA_RS19070	1524	507	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2619107	2622697	-							CFLA_RS11870	3591		old_locus_tag=Cfla_2346
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2619107	2622697	-	WP_013117570.1	WP_013117570.1		glycosyltransferase			CFLA_RS11870	3591	1196	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2622780	2622995	-							CFLA_RS11875	216		old_locus_tag=Cfla_2347
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2622780	2622995	-	WP_187291360.1	WP_187291360.1		WhiB family transcriptional regulator			CFLA_RS11875	216	71	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2623368	2624102	+							CFLA_RS11880	735		old_locus_tag=Cfla_2348
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2623368	2624102	+	WP_013117572.1	WP_013117572.1		TIGR03089 family protein			CFLA_RS11880	735	244	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2624167	2625039	+					rfbA		CFLA_RS11885	873		old_locus_tag=Cfla_2349
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2624167	2625039	+	WP_013117573.1	WP_013117573.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA		CFLA_RS11885	873	290	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2625382	2626215	-					rfbD		CFLA_RS11890	834		old_locus_tag=Cfla_2350
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2625382	2626215	-	WP_245530241.1	WP_245530241.1		dTDP-4-dehydrorhamnose reductase	rfbD		CFLA_RS11890	834	277	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2626347	2626979	+							CFLA_RS11895	633		old_locus_tag=Cfla_2351
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2626347	2626979	+	WP_013117575.1	WP_013117575.1		dTDP-4-dehydrorhamnose 3,5-epimerase			CFLA_RS11895	633	210	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2626998	2628011	-							CFLA_RS11900	1014		old_locus_tag=Cfla_2352
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2626998	2628011	-	WP_013117576.1	WP_013117576.1		glycosyltransferase family 2 protein			CFLA_RS11900	1014	337	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2628008	2629294	-							CFLA_RS11905	1287		old_locus_tag=Cfla_2353
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2628008	2629294	-	WP_013117577.1	WP_013117577.1		polysaccharide biosynthesis protein			CFLA_RS11905	1287	428	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2629291	2629683	-							CFLA_RS11910	393		old_locus_tag=Cfla_2354
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2629291	2629683	-	WP_013117578.1	WP_013117578.1		DUF2304 domain-containing protein			CFLA_RS11910	393	130	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2629680	2630423	-							CFLA_RS11915	744		old_locus_tag=Cfla_2355
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2629680	2630423	-	WP_043600647.1	WP_043600647.1		glycosyltransferase family 2 protein			CFLA_RS11915	744	247	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2630560	2632197	+							CFLA_RS11920	1638		old_locus_tag=Cfla_2356
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2630560	2632197	+	WP_013117580.1	WP_013117580.1		DUF2142 domain-containing protein			CFLA_RS11920	1638	545	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2632218	2633354	-							CFLA_RS11925	1137		old_locus_tag=Cfla_2357
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2632218	2633354	-	WP_013117581.1	WP_013117581.1		glycosyltransferase family 4 protein			CFLA_RS11925	1137	378	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2633405	2635309	-							CFLA_RS19075	1905		old_locus_tag=Cfla_2358
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2633405	2635309	-	WP_013117582.1	WP_013117582.1		glycosyltransferase			CFLA_RS19075	1905	634	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2635362	2636312	+							CFLA_RS11935	951		old_locus_tag=Cfla_2359
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2635362	2636312	+	WP_013117583.1	WP_013117583.1		lysylphosphatidylglycerol synthase domain-containing protein			CFLA_RS11935	951	316	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2636331	2637395	-							CFLA_RS11940	1065		old_locus_tag=Cfla_2360
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2636331	2637395	-	WP_013117584.1	WP_013117584.1		glycosyltransferase family 2 protein			CFLA_RS11940	1065	354	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2637460	2638593	-							CFLA_RS20055	1134		old_locus_tag=Cfla_2361
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2637460	2638593	-	WP_013117585.1	WP_013117585.1		glycosyltransferase family 4 protein			CFLA_RS20055	1134	377	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2638618	2639625	+							CFLA_RS20060	1008		old_locus_tag=Cfla_2362
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2638618	2639625	+	WP_013117586.1	WP_013117586.1		glycosyltransferase family 2 protein			CFLA_RS20060	1008	335	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2639582	2641741	-							CFLA_RS11955	2160		old_locus_tag=Cfla_2363
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2639582	2641741	-	WP_013117587.1	WP_013117587.1		hypothetical protein			CFLA_RS11955	2160	719	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2641835	2644222	+							CFLA_RS19080	2388		old_locus_tag=Cfla_2364
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2641835	2644222	+	WP_052302718.1	WP_052302718.1		glycosyltransferase			CFLA_RS19080	2388	795	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2644305	2646815	-							CFLA_RS11965	2511		old_locus_tag=Cfla_2365
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2644305	2646815	-	WP_013117589.1	WP_013117589.1		glycosyltransferase			CFLA_RS11965	2511	836	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2646812	2647789	-							CFLA_RS11970	978		old_locus_tag=Cfla_2366
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2646812	2647789	-	WP_013117590.1	WP_013117590.1		GDP-mannose 4,6-dehydratase			CFLA_RS11970	978	325	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2647786	2648772	-							CFLA_RS11975	987		old_locus_tag=Cfla_2367
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2647786	2648772	-	WP_013117591.1	WP_013117591.1		GDP-mannose 4,6-dehydratase			CFLA_RS11975	987	328	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2648844	2649593	+							CFLA_RS11980	750		old_locus_tag=Cfla_2368
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2648844	2649593	+	WP_013117592.1	WP_013117592.1		hypothetical protein			CFLA_RS11980	750	249	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2649595	2651106	+							CFLA_RS11985	1512		old_locus_tag=Cfla_2369
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2649595	2651106	+	WP_013117593.1	WP_013117593.1		glycosyltransferase family 4 protein			CFLA_RS11985	1512	503	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2651084	2652595	+							CFLA_RS11990	1512		old_locus_tag=Cfla_2370
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2651084	2652595	+	WP_013117594.1	WP_013117594.1		hypothetical protein			CFLA_RS11990	1512	503	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2652582	2653487	+							CFLA_RS11995	906		old_locus_tag=Cfla_2371
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2652582	2653487	+	WP_013117595.1	WP_013117595.1		ABC transporter permease			CFLA_RS11995	906	301	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2653487	2654722	+							CFLA_RS12000	1236		old_locus_tag=Cfla_2372
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2653487	2654722	+	WP_013117596.1	WP_013117596.1		ABC transporter ATP-binding protein			CFLA_RS12000	1236	411	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2654763	2655863	+							CFLA_RS12005	1101		old_locus_tag=Cfla_2373
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2654763	2655863	+	WP_013117597.1	WP_013117597.1		FkbM family methyltransferase			CFLA_RS12005	1101	366	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2655928	2657049	-							CFLA_RS12010	1122		old_locus_tag=Cfla_2374
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2655928	2657049	-	WP_013117598.1	WP_013117598.1		glycosyltransferase family 4 protein			CFLA_RS12010	1122	373	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2657042	2658304	-							CFLA_RS12015	1263		old_locus_tag=Cfla_2375
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2657042	2658304	-	WP_013117599.1	WP_013117599.1		hypothetical protein			CFLA_RS12015	1263	420	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2658304	2659164	-							CFLA_RS12020	861		old_locus_tag=Cfla_2376
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2658304	2659164	-	WP_245530242.1	WP_245530242.1		decaprenyl-phosphate phosphoribosyltransferase			CFLA_RS12020	861	286	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2659161	2659676	-							CFLA_RS12025	516		old_locus_tag=Cfla_2377
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2659161	2659676	-	WP_013117601.1	WP_013117601.1		phosphatase PAP2 family protein			CFLA_RS12025	516	171	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2659673	2661670	-							CFLA_RS12030	1998		old_locus_tag=Cfla_2378
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2659673	2661670	-	WP_148234352.1	WP_148234352.1		hypothetical protein			CFLA_RS12030	1998	665	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2661767	2664406	-							CFLA_RS19085	2640		old_locus_tag=Cfla_2379
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2661767	2664406	-	WP_013117603.1	WP_013117603.1		N-acetylmuramoyl-L-alanine amidase			CFLA_RS19085	2640	879	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2664428	2667031	-							CFLA_RS19090	2604		old_locus_tag=Cfla_2380
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2664428	2667031	-	WP_013117604.1	WP_013117604.1		LGFP repeat protein			CFLA_RS19090	2604	867	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2667028	2667612	-							CFLA_RS19095	585		old_locus_tag=Cfla_2381
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2667028	2667612	-	WP_013117605.1	WP_013117605.1		hypothetical protein			CFLA_RS19095	585	194	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2667769	2668764	+					rfbB		CFLA_RS12050	996		old_locus_tag=Cfla_2382
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2667769	2668764	+	WP_013117606.1	WP_013117606.1		dTDP-glucose 4,6-dehydratase	rfbB		CFLA_RS12050	996	331	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2668916	2670157	+							CFLA_RS12055	1242		old_locus_tag=Cfla_2383
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2668916	2670157	+	WP_245530243.1	WP_245530243.1		LCP family protein			CFLA_RS12055	1242	413	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2670622	2671524	+							CFLA_RS12060	903		old_locus_tag=Cfla_2384
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2670622	2671524	+	WP_245530244.1	WP_245530244.1		LCP family protein			CFLA_RS12060	903	300	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2671552	2672088	-					purE		CFLA_RS12065	537		old_locus_tag=Cfla_2385
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2671552	2672088	-	WP_013117609.1	WP_013117609.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE		CFLA_RS12065	537	178	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2672085	2673272	-							CFLA_RS12070	1188		old_locus_tag=Cfla_2386
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2672085	2673272	-	WP_043600671.1	WP_043600671.1		5-(carboxyamino)imidazole ribonucleotide synthase			CFLA_RS12070	1188	395	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2673332	2674522	-					manA		CFLA_RS12075	1191		old_locus_tag=Cfla_2387
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2673332	2674522	-	WP_013117611.1	WP_013117611.1		mannose-6-phosphate isomerase, class I	manA		CFLA_RS12075	1191	396	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2674588	2675925	-							CFLA_RS12080	1338		old_locus_tag=Cfla_2388
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2674588	2675925	-	WP_013117612.1	WP_013117612.1		ATP-binding protein			CFLA_RS12080	1338	445	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2675929	2676651	-							CFLA_RS12085	723		old_locus_tag=Cfla_2389
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2675929	2676651	-	WP_013117613.1	WP_013117613.1		response regulator transcription factor			CFLA_RS12085	723	240	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2676827	2678164	+							CFLA_RS12090	1338		old_locus_tag=Cfla_2390
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2676827	2678164	+	WP_013117614.1	WP_013117614.1		histidine kinase			CFLA_RS12090	1338	445	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2678161	2678880	+							CFLA_RS12095	720		old_locus_tag=Cfla_2391
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2678161	2678880	+	WP_013117615.1	WP_013117615.1		response regulator transcription factor			CFLA_RS12095	720	239	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2679021	2679854	+							CFLA_RS12100	834		old_locus_tag=Cfla_2392
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2679021	2679854	+	WP_013117616.1	WP_013117616.1		ABC transporter ATP-binding protein			CFLA_RS12100	834	277	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2679854	2682427	+							CFLA_RS12105	2574		old_locus_tag=Cfla_2393
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2679854	2682427	+	WP_013117617.1	WP_013117617.1		FtsX-like permease family protein			CFLA_RS12105	2574	857	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2682564	2686505	+							CFLA_RS12110	3942		old_locus_tag=Cfla_2394
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2682564	2686505	+	WP_043599021.1	WP_043599021.1		hypothetical protein			CFLA_RS12110	3942	1313	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2686511	2686978	-							CFLA_RS12115	468		old_locus_tag=Cfla_2395
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2686511	2686978	-	WP_013117619.1	WP_013117619.1		hypothetical protein			CFLA_RS12115	468	155	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2687513	2687761	+							CFLA_RS12120	249		old_locus_tag=Cfla_2396
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2687513	2687761	+	WP_013117620.1	WP_013117620.1		WhiB family transcriptional regulator			CFLA_RS12120	249	82	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2687849	2689321	-							CFLA_RS12125	1473		old_locus_tag=Cfla_2397
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2687849	2689321	-	WP_187291361.1	WP_187291361.1		PAS domain-containing sensor histidine kinase			CFLA_RS12125	1473	490	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2689449	2689964	+							CFLA_RS12130	516		old_locus_tag=Cfla_2398
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2689449	2689964	+	WP_013117622.1	WP_013117622.1		DUF2505 domain-containing protein			CFLA_RS12130	516	171	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2690367	2691668	+							CFLA_RS12135	1302		old_locus_tag=Cfla_2399
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2690367	2691668	+	WP_013117623.1	WP_013117623.1		ABC transporter substrate-binding protein			CFLA_RS12135	1302	433	
gene	protein_coding	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2691764	2692780	+							CFLA_RS12140	1017		old_locus_tag=Cfla_2400
CDS	with_protein	GCF_000092865.1	Primary Assembly	chromosome		NC_014151.1	2691764	2692780	+	WP_013117624.1	WP_013117624.1		sugar ABC transporter permease			CFLA_RS12140	1017	338	
