# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1521626	1521808	-	WP_135974930.1	WP_135974930.1		hypothetical protein			E5225_RS06960	183	60	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1521805	1521981	-							E5225_RS17490	177		
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1521805	1521981	-	WP_166436038.1	WP_166436038.1		hypothetical protein			E5225_RS17490	177	58	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1521978	1522286	-							E5225_RS06965	309		old_locus_tag=E5225_06965
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1521978	1522286	-	WP_135974932.1	WP_135974932.1		hypothetical protein			E5225_RS06965	309	102	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1522283	1522597	-							E5225_RS06970	315		old_locus_tag=E5225_06970
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1522283	1522597	-	WP_135974933.1	WP_135974933.1		hypothetical protein			E5225_RS06970	315	104	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1522594	1522935	-							E5225_RS06975	342		old_locus_tag=E5225_06975
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1522594	1522935	-	WP_135974935.1	WP_135974935.1		hypothetical protein			E5225_RS06975	342	113	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1522932	1523285	-							E5225_RS06980	354		old_locus_tag=E5225_06980
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1522932	1523285	-	WP_135974937.1	WP_135974937.1		hypothetical protein			E5225_RS06980	354	117	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1523361	1523669	-							E5225_RS06985	309		old_locus_tag=E5225_06985
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1523361	1523669	-	WP_135974939.1	WP_135974939.1		hypothetical protein			E5225_RS06985	309	102	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1523678	1523896	-							E5225_RS06990	219		old_locus_tag=E5225_06990
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1523678	1523896	-	WP_135974941.1	WP_135974941.1		helix-turn-helix domain-containing protein			E5225_RS06990	219	72	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1523896	1524228	-							E5225_RS06995	333		old_locus_tag=E5225_06995
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1523896	1524228	-	WP_135974943.1	WP_135974943.1		helix-turn-helix transcriptional regulator			E5225_RS06995	333	110	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1524472	1525011	+							E5225_RS07000	540		old_locus_tag=E5225_07000
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1524472	1525011	+	WP_136225376.1	WP_136225376.1		hypothetical protein			E5225_RS07000	540	179	
gene	tRNA	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1525406	1525479	-							E5225_RS07005	74		old_locus_tag=E5225_07005
tRNA		GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1525406	1525479	-				tRNA-Ile			E5225_RS07005	74		anticodon=CAT
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1525539	1526321	+							E5225_RS07010	783		old_locus_tag=E5225_07010
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1525539	1526321	+	WP_135973062.1	WP_135973062.1		CPBP family glutamic-type intramembrane protease			E5225_RS07010	783	260	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1526444	1527223	+							E5225_RS07015	780		old_locus_tag=E5225_07015
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1526444	1527223	+	WP_135973063.1	WP_135973063.1		DUF1206 domain-containing protein			E5225_RS07015	780	259	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1527398	1527622	+							E5225_RS07020	225		old_locus_tag=E5225_07020
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1527398	1527622	+	WP_135973064.1	WP_135973064.1		BldC family transcriptional regulator			E5225_RS07020	225	74	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1527815	1528303	+					def		E5225_RS07025	489		old_locus_tag=E5225_07025
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1527815	1528303	+	WP_135973065.1	WP_135973065.1		peptide deformylase	def		E5225_RS07025	489	162	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1528429	1528929	+							E5225_RS07030	501		old_locus_tag=E5225_07030
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1528429	1528929	+	WP_135973066.1	WP_135973066.1		DUF3145 domain-containing protein			E5225_RS07030	501	166	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1529028	1530272	-					fabF		E5225_RS07035	1245		old_locus_tag=E5225_07035
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1529028	1530272	-	WP_135973067.1	WP_135973067.1		beta-ketoacyl-ACP synthase II	fabF		E5225_RS07035	1245	414	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1530350	1530601	-							E5225_RS07040	252		old_locus_tag=E5225_07040
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1530350	1530601	-	WP_135973068.1	WP_135973068.1		acyl carrier protein			E5225_RS07040	252	83	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1530678	1531682	-							E5225_RS07045	1005		old_locus_tag=E5225_07045
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1530678	1531682	-	WP_135973069.1	WP_135973069.1		ketoacyl-ACP synthase III			E5225_RS07045	1005	334	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1531679	1532671	-							E5225_RS07050	993		old_locus_tag=E5225_07050
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1531679	1532671	-	WP_135973070.1	WP_135973070.1		ACP S-malonyltransferase			E5225_RS07050	993	330	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1532803	1534122	-							E5225_RS07055	1320		old_locus_tag=E5225_07055
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1532803	1534122	-	WP_135973071.1	WP_135973071.1		helix-turn-helix domain-containing protein			E5225_RS07055	1320	439	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1534239	1534925	+							E5225_RS07060	687		old_locus_tag=E5225_07060
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1534239	1534925	+	WP_166435933.1	WP_166435933.1		hypothetical protein			E5225_RS07060	687	228	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1535054	1537801	-					aceE		E5225_RS07065	2748		old_locus_tag=E5225_07065
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1535054	1537801	-	WP_135973072.1	WP_135973072.1		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		E5225_RS07065	2748	915	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1538142	1538561	+							E5225_RS07070	420		old_locus_tag=E5225_07070
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1538142	1538561	+	WP_135973073.1	WP_135973073.1		DUF3052 domain-containing protein			E5225_RS07070	420	139	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1538569	1539033	+							E5225_RS07075	465		old_locus_tag=E5225_07075
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1538569	1539033	+	WP_135973074.1	WP_135973074.1		peroxiredoxin			E5225_RS07075	465	154	
gene	tRNA	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1539046	1539119	-							E5225_RS07080	74		old_locus_tag=E5225_07080
tRNA		GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1539046	1539119	-				tRNA-Val			E5225_RS07080	74		anticodon=TAC
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1539161	1540210	+							E5225_RS07085	1050		old_locus_tag=E5225_07085
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1539161	1540210	+	WP_135973075.1	WP_135973075.1		zinc-dependent alcohol dehydrogenase family protein			E5225_RS07085	1050	349	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1540207	1541403	+							E5225_RS07090	1197		old_locus_tag=E5225_07090
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1540207	1541403	+	WP_135973076.1	WP_135973076.1		Nif3-like dinuclear metal center hexameric protein			E5225_RS07090	1197	398	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1541400	1542140	+							E5225_RS07095	741		old_locus_tag=E5225_07095
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1541400	1542140	+	WP_135973077.1	WP_135973077.1		C4-type zinc ribbon domain-containing protein			E5225_RS07095	741	246	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1542140	1542928	+							E5225_RS07100	789		old_locus_tag=E5225_07100
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1542140	1542928	+	WP_135973078.1	WP_135973078.1		histidine phosphatase family protein			E5225_RS07100	789	262	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1542942	1543364	-							E5225_RS07105	423		old_locus_tag=E5225_07105
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1542942	1543364	-	WP_135973079.1	WP_135973079.1		VOC family protein			E5225_RS07105	423	140	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1543366	1544145	-							E5225_RS07110	780		old_locus_tag=E5225_07110
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1543366	1544145	-	WP_135973080.1	WP_135973080.1		peroxide stress protein YaaA			E5225_RS07110	780	259	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1544209	1544592	+							E5225_RS07115	384		old_locus_tag=E5225_07115
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1544209	1544592	+	WP_135973081.1	WP_135973081.1		tautomerase family protein			E5225_RS07115	384	127	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1544649	1544972	+							E5225_RS07120	324		old_locus_tag=E5225_07120
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1544649	1544972	+	WP_135973082.1	WP_135973082.1		hypothetical protein			E5225_RS07120	324	107	
gene	RNase_P_RNA	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1544966	1545360	-					rnpB		E5225_RS07125	395		old_locus_tag=E5225_07125
ncRNA	RNase_P_RNA	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1544966	1545360	-				RNase P RNA component class A	rnpB		E5225_RS07125	395		
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1545466	1545711	+							E5225_RS07130	246		old_locus_tag=E5225_07130
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1545466	1545711	+	WP_135973083.1	WP_135973083.1		hypothetical protein			E5225_RS07130	246	81	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1545634	1546620	-							E5225_RS07135	987		old_locus_tag=E5225_07135
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1545634	1546620	-	WP_243738168.1	WP_243738168.1		DUF817 domain-containing protein			E5225_RS07135	987	328	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1546710	1547147	-							E5225_RS07140	438		old_locus_tag=E5225_07140
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1546710	1547147	-	WP_135973084.1	WP_135973084.1		VOC family protein			E5225_RS07140	438	145	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1547357	1548388	-							E5225_RS07145	1032		old_locus_tag=E5225_07145
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1547357	1548388	-	WP_243738171.1	WP_243738171.1		acyl-CoA desaturase			E5225_RS07145	1032	343	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1548638	1549420	-							E5225_RS07150	783		old_locus_tag=E5225_07150
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1548638	1549420	-	WP_135973086.1	WP_135973086.1		ROK family protein			E5225_RS07150	783	260	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1549417	1550289	-					map		E5225_RS07155	873		old_locus_tag=E5225_07155
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1549417	1550289	-	WP_135973087.1	WP_135973087.1		type I methionyl aminopeptidase	map		E5225_RS07155	873	290	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1550363	1550533	+							E5225_RS07160	171		old_locus_tag=E5225_07160
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1550363	1550533	+	WP_135973088.1	WP_135973088.1		SPOR domain-containing protein			E5225_RS07160	171	56	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1550583	1551455	-					panB		E5225_RS07165	873		old_locus_tag=E5225_07165
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1550583	1551455	-	WP_135973089.1	WP_135973089.1		3-methyl-2-oxobutanoate hydroxymethyltransferase	panB		E5225_RS07165	873	290	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1551561	1552898	+							E5225_RS07170	1338		old_locus_tag=E5225_07170
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1551561	1552898	+	WP_135973090.1	WP_135973090.1		glutamine synthetase family protein			E5225_RS07170	1338	445	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1552904	1555951	+							E5225_RS07175	3048		old_locus_tag=E5225_07175
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1552904	1555951	+	WP_135973091.1	WP_135973091.1		bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase			E5225_RS07175	3048	1015	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1556015	1557265	+							E5225_RS07180	1251		old_locus_tag=E5225_07180
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1556015	1557265	+	WP_135973092.1	WP_135973092.1		cytochrome P450			E5225_RS07180	1251	416	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1557272	1558828	-							E5225_RS07185	1557		old_locus_tag=E5225_07185
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1557272	1558828	-	WP_135973093.1	WP_135973093.1		class I SAM-dependent methyltransferase			E5225_RS07185	1557	518	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1558997	1560421	-					glnA		E5225_RS07190	1425		old_locus_tag=E5225_07190
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1558997	1560421	-	WP_135973094.1	WP_135973094.1		type I glutamate--ammonia ligase	glnA		E5225_RS07190	1425	474	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1560599	1561093	+							E5225_RS07195	495		old_locus_tag=E5225_07195
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1560599	1561093	+	WP_135973095.1	WP_135973095.1		RDD family protein			E5225_RS07195	495	164	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1561181	1561921	-							E5225_RS07200	741		old_locus_tag=E5225_07200
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1561181	1561921	-	WP_135973096.1	WP_135973096.1		DUF4191 domain-containing protein			E5225_RS07200	741	246	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1562019	1563032	-					lipA		E5225_RS07205	1014		old_locus_tag=E5225_07205
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1562019	1563032	-	WP_135973097.1	WP_135973097.1		lipoyl synthase	lipA		E5225_RS07205	1014	337	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1563228	1563731	+							E5225_RS07210	504		old_locus_tag=E5225_07210
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1563228	1563731	+	WP_135973098.1	WP_135973098.1		flavodoxin			E5225_RS07210	504	167	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1563781	1564488	-					lipB		E5225_RS07215	708		old_locus_tag=E5225_07215
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1563781	1564488	-	WP_135973099.1	WP_135973099.1		lipoyl(octanoyl) transferase LipB	lipB		E5225_RS07215	708	235	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1564499	1565011	-							E5225_RS07220	513		old_locus_tag=E5225_07220
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1564499	1565011	-	WP_135973100.1	WP_135973100.1		MarR family winged helix-turn-helix transcriptional regulator			E5225_RS07220	513	170	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1565066	1567345	+							E5225_RS07225	2280		old_locus_tag=E5225_07225
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1565066	1567345	+	WP_243738169.1	WP_243738169.1		MMPL family transporter			E5225_RS07225	2280	759	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1567374	1568420	+							E5225_RS07230	1047		old_locus_tag=E5225_07230
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1567374	1568420	+	WP_135973102.1	WP_135973102.1		Gfo/Idh/MocA family oxidoreductase			E5225_RS07230	1047	348	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1568522	1569874	+							E5225_RS07235	1353		old_locus_tag=E5225_07235
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1568522	1569874	+	WP_135973103.1	WP_135973103.1		hypothetical protein			E5225_RS07235	1353	450	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1569846	1570748	-							E5225_RS07240	903		old_locus_tag=E5225_07240
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1569846	1570748	-	WP_135973114.1	WP_135973114.1		TIGR01777 family oxidoreductase			E5225_RS07240	903	300	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1570838	1572772	-					sucB		E5225_RS07245	1935		old_locus_tag=E5225_07245
CDS	with_protein	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1570838	1572772	-	WP_135973104.1	WP_135973104.1		2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	sucB		E5225_RS07245	1935	644	
gene	protein_coding	GCF_004798685.1	Primary Assembly	chromosome		NZ_CP039291.1	1572800	1574182	-					lpdA		E5225_RS07250	1383		old_locus_tag=E5225_07250
